Results Table 1
,Force at Preset point (PIP 1),Displacement at Preset point (PIP 1),Time at Preset point (PIP 1)
,(kN),(mm),(s)
1,"0.15","0.31","5.82"

Raw Data
Time,Force,Displacement,PIP count
(s),(N),(mm),
"1906.4000","-91.8029","0.3112","1.0000"
"1906.4200","-91.6671","0.3112","1.0000"
"1906.4400","-91.6934","0.3112","1.0000"
"1906.4600","-91.8174","0.3112","1.0000"
"1906.4800","-91.7243","0.3112","1.0000"
"1906.5000","-91.6652","0.3112","1.0000"
"1906.5200","-91.7626","0.3112","1.0000"
"1906.5400","-91.6591","0.3112","1.0000"
"1906.5600","-91.5624","0.3112","1.0000"
"1906.5800","-91.6782","0.3112","1.0000"
"1906.6000","-91.6441","0.3112","1.0000"
"1906.6200","-91.6087","0.3112","1.0000"
"1906.6400","-91.7325","0.3112","1.0000"
"1906.6600","-91.8360","0.3112","1.0000"
"1906.6800","-91.7286","0.3112","1.0000"
"1906.7000","-91.7267","0.3112","1.0000"
"1906.7200","-91.7434","0.3112","1.0000"
"1906.7400","-91.7809","0.3112","1.0000"
"1906.7600","-91.7072","0.3112","1.0000"
"1906.7800","-91.8163","0.3112","1.0000"
"1906.8000","-91.7952","0.3112","1.0000"
"1906.8200","-91.8097","0.3112","1.0000"
"1906.8400","-91.8881","0.3112","1.0000"
"1906.8600","-91.8423","0.3112","1.0000"
"1906.8800","-91.7826","0.3112","1.0000"
"1906.9000","-91.8379","0.3112","1.0000"
"1906.9200","-91.8640","0.3112","1.0000"
"1906.9400","-91.7738","0.3112","1.0000"
"1906.9600","-91.7271","0.3112","1.0000"
"1906.9800","-91.7672","0.3112","1.0000"
"1907.0000","-91.7053","0.3112","1.0000"
"1907.0200","-91.7443","0.3112","1.0000"
"1907.0400","-91.7607","0.3112","1.0000"
"1907.0600","-91.7404","0.3112","1.0000"
"1907.0800","-91.7559","0.3112","1.0000"
"1907.1000","-91.7617","0.3112","1.0000"
"1907.1200","-91.6956","0.3112","1.0000"
"1907.1400","-91.6754","0.3112","1.0000"
"1907.1600","-91.7345","0.3112","1.0000"
"1907.1800","-91.7679","0.3112","1.0000"
"1907.2000","-91.7478","0.3112","1.0000"
"1907.2200","-91.6819","0.3112","1.0000"
"1907.2400","-91.6795","0.3112","1.0000"
"1907.2600","-91.6895","0.3112","1.0000"
"1907.2800","-91.7303","0.3112","1.0000"
"1907.3000","-91.7989","0.3112","1.0000"
"1907.3200","-91.7840","0.3112","1.0000"
"1907.3400","-91.8750","0.3112","1.0000"
"1907.3600","-91.9259","0.3112","1.0000"
"1907.3800","-91.8715","0.3112","1.0000"
"1907.4000","-91.8010","0.3112","1.0000"
"1907.4200","-91.8435","0.3112","1.0000"
"1907.4400","-91.8144","0.3112","1.0000"
"1907.4600","-91.8289","0.3112","1.0000"
"1907.4800","-91.8615","0.3112","1.0000"
"1907.5000","-91.9043","0.3112","1.0000"
"1907.5200","-91.8951","0.3112","1.0000"
"1907.5400","-91.9741","0.3112","1.0000"
"1907.5600","-91.8707","0.3112","1.0000"
"1907.5800","-91.8583","0.3112","1.0000"
"1907.6000","-91.9375","0.3112","1.0000"
"1907.6200","-91.8967","0.3112","1.0000"
"1907.6400","-91.8635","0.3112","1.0000"
"1907.6600","-91.8680","0.3112","1.0000"
"1907.6800","-91.8832","0.3112","1.0000"
"1907.7000","-91.8064","0.3112","1.0000"
"1907.7200","-91.8268","0.3112","1.0000"
"1907.7400","-91.9074","0.3112","1.0000"
"1907.7600","-91.9225","0.3112","1.0000"
"1907.7800","-91.9686","0.3112","1.0000"
"1907.8000","-91.9268","0.3112","1.0000"
"1907.8200","-91.8563","0.3112","1.0000"
"1907.8400","-91.8193","0.3112","1.0000"
"1907.8600","-91.8703","0.3112","1.0000"
"1907.8800","-91.9573","0.3112","1.0000"
"1907.9000","-91.9813","0.3112","1.0000"
"1907.9200","-91.9822","0.3112","1.0000"
"1907.9400","-91.9558","0.3112","1.0000"
"1907.9600","-91.9161","0.3112","1.0000"
"1907.9800","-91.9468","0.3112","1.0000"
"1908.0000","-91.9675","0.3112","1.0000"
"1908.0200","-91.8945","0.3112","1.0000"
"1908.0400","-91.9471","0.3112","1.0000"
"1908.0600","-91.9351","0.3112","1.0000"
"1908.0800","-91.9623","0.3112","1.0000"
"1908.1000","-91.9714","0.3112","1.0000"
"1908.1200","-91.9643","0.3112","1.0000"
"1908.1400","-92.0198","0.3112","1.0000"
"1908.1600","-92.0455","0.3112","1.0000"
"1908.1800","-92.0399","0.3112","1.0000"
"1908.2000","-92.0210","0.3112","1.0000"
"1908.2200","-92.0498","0.3112","1.0000"
"1908.2400","-92.1231","0.3112","1.0000"
"1908.2600","-92.1467","0.3112","1.0000"
"1908.2800","-92.1653","0.3112","1.0000"
"1908.3000","-92.0495","0.3112","1.0000"
"1908.3200","-92.1797","0.3112","1.0000"
"1908.3400","-92.2004","0.3112","1.0000"
"1908.3600","-92.0638","0.3112","1.0000"
"1908.3800","-92.0157","0.3112","1.0000"
"1908.4000","-92.1026","0.3112","1.0000"
"1908.4200","-92.1621","0.3112","1.0000"
"1908.4400","-92.1033","0.3112","1.0000"
"1908.4600","-92.1093","0.3112","1.0000"
"1908.4800","-92.1673","0.3112","1.0000"
"1908.5000","-92.0747","0.3112","1.0000"
"1908.5200","-92.1093","0.3112","1.0000"
"1908.5400","-92.1653","0.3112","1.0000"
"1908.5600","-92.2433","0.3112","1.0000"
"1908.5800","-92.2398","0.3112","1.0000"
"1908.6000","-92.2312","0.3112","1.0000"
"1908.6200","-92.2688","0.3112","1.0000"
"1908.6400","-92.2326","0.3112","1.0000"
"1908.6600","-92.2500","0.3112","1.0000"
"1908.6800","-92.2286","0.3112","1.0000"
"1908.7000","-92.1782","0.3112","1.0000"
"1908.7200","-92.1917","0.3112","1.0000"
"1908.7400","-92.1451","0.3112","1.0000"
"1908.7600","-92.1455","0.3112","1.0000"
"1908.7800","-92.1833","0.3112","1.0000"
"1908.8000","-92.2565","0.3112","1.0000"
"1908.8200","-92.2062","0.3112","1.0000"
"1908.8400","-92.1753","0.3112","1.0000"
"1908.8600","-92.1870","0.3112","1.0000"
"1908.8800","-92.3092","0.3112","1.0000"
"1908.9000","-92.2855","0.3112","1.0000"
"1908.9200","-92.3046","0.3112","1.0000"
"1908.9400","-92.3032","0.3112","1.0000"
"1908.9600","-92.2947","0.3112","1.0000"
"1908.9800","-92.2866","0.3112","1.0000"
"1909.0000","-92.3415","0.3112","1.0000"
"1909.0200","-92.2880","0.3112","1.0000"
"1909.0400","-92.2791","0.3112","1.0000"
"1909.0600","-92.2260","0.3112","1.0000"
"1909.0800","-92.1817","0.3112","1.0000"
"1909.1000","-92.2309","0.3112","1.0000"
"1909.1200","-92.2236","0.3112","1.0000"
"1909.1400","-92.2675","0.3112","1.0000"
"1909.1600","-92.2876","0.3112","1.0000"
"1909.1800","-92.2768","0.3112","1.0000"
"1909.2000","-92.2682","0.3112","1.0000"
"1909.2200","-92.2677","0.3112","1.0000"
"1909.2400","-92.3353","0.3112","1.0000"
"1909.2600","-92.2804","0.3112","1.0000"
"1909.2800","-92.2759","0.3112","1.0000"
"1909.3000","-92.2853","0.3112","1.0000"
"1909.3200","-92.2935","0.3112","1.0000"
"1909.3400","-92.2893","0.3112","1.0000"
"1909.3600","-92.3209","0.3112","1.0000"
"1909.3800","-92.3778","0.3112","1.0000"
"1909.4000","-92.3613","0.3112","1.0000"
"1909.4200","-92.2962","0.3112","1.0000"
"1909.4400","-92.3666","0.3112","1.0000"
"1909.4600","-92.3261","0.3112","1.0000"
"1909.4800","-92.2597","0.3112","1.0000"
"1909.5000","-92.3510","0.3112","1.0000"
"1909.5200","-92.4247","0.3112","1.0000"
"1909.5400","-92.3241","0.3112","1.0000"
"1909.5600","-92.2632","0.3112","1.0000"
"1909.5800","-92.3009","0.3112","1.0000"
"1909.6000","-92.3910","0.3112","1.0000"
"1909.6200","-92.3730","0.3112","1.0000"
"1909.6400","-92.3273","0.3112","1.0000"
"1909.6600","-92.3951","0.3112","1.0000"
"1909.6800","-92.3398","0.3112","1.0000"
"1909.7000","-92.3206","0.3112","1.0000"
"1909.7200","-92.3835","0.3112","1.0000"
"1909.7400","-92.2929","0.3112","1.0000"
"1909.7600","-92.2331","0.3112","1.0000"
"1909.7800","-92.2779","0.3112","1.0000"
"1909.8000","-92.2883","0.3112","1.0000"
"1909.8200","-92.3443","0.3112","1.0000"
"1909.8400","-92.4578","0.3112","1.0000"
"1909.8600","-92.4815","0.3112","1.0000"
"1909.8800","-92.3661","0.3112","1.0000"
"1909.9000","-92.3198","0.3112","1.0000"
"1909.9200","-92.3072","0.3112","1.0000"
"1909.9400","-92.3482","0.3112","1.0000"
"1909.9600","-92.3621","0.3112","1.0000"
"1909.9800","-92.3736","0.3112","1.0000"
"1910.0000","-92.4209","0.3112","1.0000"
"1910.0200","-92.3940","0.3112","1.0000"
"1910.0400","-92.4552","0.3112","1.0000"
"1910.0600","-92.5138","0.3112","1.0000"
"1910.0800","-92.5102","0.3112","1.0000"
"1910.1000","-92.4238","0.3112","1.0000"
"1910.1200","-92.4411","0.3112","1.0000"
"1910.1400","-92.3718","0.3112","1.0000"
"1910.1600","-92.3445","0.3112","1.0000"
"1910.1800","-92.4675","0.3112","1.0000"
"1910.2000","-92.5655","0.3112","1.0000"
"1910.2200","-92.5414","0.3112","1.0000"
"1910.2400","-92.5407","0.3112","1.0000"
"1910.2600","-92.6041","0.3112","1.0000"
"1910.2800","-92.5595","0.3112","1.0000"
"1910.3000","-92.5409","0.3112","1.0000"
"1910.3200","-92.5806","0.3112","1.0000"
"1910.3400","-92.5525","0.3112","1.0000"
"1910.3600","-92.4509","0.3112","1.0000"
"1910.3800","-92.5034","0.3112","1.0000"
"1910.4000","-92.6215","0.3112","1.0000"
"1910.4200","-92.5965","0.3112","1.0000"
"1910.4400","-92.5998","0.3112","1.0000"
"1910.4600","-92.6990","0.3112","1.0000"
"1910.4800","-92.5860","0.3112","1.0000"
"1910.5000","-92.6643","0.3112","1.0000"
"1910.5200","-92.7430","0.3112","1.0000"
"1910.5400","-92.6908","0.3112","1.0000"
"1910.5600","-92.7176","0.3112","1.0000"
"1910.5800","-92.7580","0.3112","1.0000"
"1910.6000","-92.6920","0.3112","1.0000"
"1910.6200","-92.6875","0.3112","1.0000"
"1910.6400","-92.6643","0.3112","1.0000"
"1910.6600","-92.7694","0.3112","1.0000"
"1910.6800","-92.7922","0.3112","1.0000"
"1910.7000","-92.7124","0.3112","1.0000"
"1910.7200","-92.7144","0.3112","1.0000"
"1910.7400","-92.7283","0.3112","1.0000"
"1910.7600","-92.6829","0.3112","1.0000"
"1910.7800","-92.7382","0.3112","1.0000"
"1910.8000","-92.7560","0.3112","1.0000"
"1910.8200","-92.6410","0.3112","1.0000"
"1910.8400","-92.6520","0.3112","1.0000"
"1910.8600","-92.7816","0.3112","1.0000"
"1910.8800","-92.7904","0.3112","1.0000"
"1910.9000","-92.8297","0.3112","1.0000"
"1910.9200","-92.7952","0.3112","1.0000"
"1910.9400","-92.7196","0.3112","1.0000"
"1910.9600","-92.7712","0.3112","1.0000"
"1910.9800","-92.9181","0.3112","1.0000"
"1911.0000","-92.9110","0.3112","1.0000"
"1911.0200","-92.8588","0.3112","1.0000"
"1911.0400","-92.9299","0.3112","1.0000"
"1911.0600","-92.8820","0.3112","1.0000"
"1911.0800","-92.9287","0.3112","1.0000"
"1911.1000","-92.9827","0.3112","1.0000"
"1911.1200","-92.9584","0.3112","1.0000"
"1911.1400","-92.9706","0.3112","1.0000"
"1911.1600","-92.9450","0.3112","1.0000"
"1911.1800","-92.9749","0.3112","1.0000"
"1911.2000","-92.9784","0.3112","1.0000"
"1911.2200","-92.9631","0.3112","1.0000"
"1911.2400","-92.9791","0.3112","1.0000"
"1911.2600","-92.9748","0.3112","1.0000"
"1911.2800","-92.9626","0.3112","1.0000"
"1911.3000","-92.9626","0.3112","1.0000"
"1911.3200","-93.0001","0.3112","1.0000"
"1911.3400","-93.0202","0.3112","1.0000"
"1911.3600","-93.1001","0.3112","1.0000"
"1911.3800","-93.1269","0.3112","1.0000"
"1911.4000","-93.0679","0.3112","1.0000"
"1911.4200","-93.0315","0.3112","1.0000"
"1911.4400","-93.0047","0.3112","1.0000"
"1911.4600","-92.9243","0.3112","1.0000"
"1911.4800","-92.9475","0.3112","1.0000"
"1911.5000","-93.1134","0.3112","1.0000"
"1911.5200","-93.1281","0.3112","1.0000"
"1911.5400","-93.0415","0.3112","1.0000"
"1911.5600","-93.0359","0.3112","1.0000"
"1911.5800","-92.9425","0.3112","1.0000"
"1911.6000","-92.9740","0.3112","1.0000"
"1911.6200","-92.9866","0.3112","1.0000"
"1911.6400","-92.9803","0.3112","1.0000"
"1911.6600","-92.9625","0.3112","1.0000"
"1911.6800","-93.0411","0.3112","1.0000"
"1911.7000","-93.0394","0.3112","1.0000"
"1911.7200","-93.0036","0.3112","1.0000"
"1911.7400","-93.0577","0.3112","1.0000"
"1911.7600","-93.1025","0.3112","1.0000"
"1911.7800","-93.0834","0.3112","1.0000"
"1911.8000","-92.9710","0.3112","1.0000"
"1911.8200","-93.0498","0.3112","1.0000"
"1911.8400","-93.1018","0.3112","1.0000"
"1911.8600","-93.1118","0.3112","1.0000"
"1911.8800","-93.1626","0.3112","1.0000"
"1911.9000","-93.1718","0.3112","1.0000"
"1911.9200","-93.1276","0.3112","1.0000"
"1911.9400","-93.1098","0.3112","1.0000"
"1911.9600","-93.1248","0.3112","1.0000"
"1911.9800","-93.1347","0.3112","1.0000"
"1912.0000","-93.0560","0.3112","1.0000"
"1912.0200","-93.0766","0.3112","1.0000"
"1912.0400","-93.1936","0.3112","1.0000"
"1912.0600","-93.2177","0.3112","1.0000"
"1912.0800","-93.1586","0.3112","1.0000"
"1912.1000","-93.1074","0.3112","1.0000"
"1912.1200","-93.0975","0.3112","1.0000"
"1912.1400","-93.0585","0.3112","1.0000"
"1912.1600","-93.1127","0.3112","1.0000"
"1912.1800","-93.1180","0.3112","1.0000"
"1912.2000","-93.1193","0.3112","1.0000"
"1912.2200","-93.1945","0.3112","1.0000"
"1912.2400","-93.1779","0.3112","1.0000"
"1912.2600","-93.1240","0.3112","1.0000"
"1912.2800","-93.0665","0.3112","1.0000"
"1912.3000","-93.0905","0.3112","1.0000"
"1912.3200","-93.0679","0.3112","1.0000"
"1912.3400","-93.0524","0.3112","1.0000"
"1912.3600","-93.0887","0.3112","1.0000"
"1912.3800","-93.0843","0.3112","1.0000"
"1912.4000","-93.0782","0.3112","1.0000"
"1912.4200","-93.1355","0.3112","1.0000"
"1912.4400","-93.1797","0.3112","1.0000"
"1912.4600","-93.0368","0.3112","1.0000"
"1912.4800","-92.9598","0.3112","1.0000"
"1912.5000","-93.1175","0.3112","1.0000"
"1912.5200","-93.1330","0.3112","1.0000"
"1912.5400","-93.1577","0.3112","1.0000"
"1912.5600","-93.2293","0.3112","1.0000"
"1912.5800","-93.2607","0.3112","1.0000"
"1912.6000","-93.1557","0.3112","1.0000"
"1912.6200","-93.1771","0.3112","1.0000"
"1912.6400","-93.1855","0.3112","1.0000"
"1912.6600","-93.1423","0.3112","1.0000"
"1912.6800","-93.1215","0.3112","1.0000"
"1912.7000","-93.2154","0.3112","1.0000"
"1912.7200","-93.1719","0.3112","1.0000"
"1912.7400","-93.0834","0.3112","1.0000"
"1912.7600","-93.1451","0.3112","1.0000"
"1912.7800","-93.1283","0.3112","1.0000"
"1912.8000","-93.0560","0.3112","1.0000"
"1912.8200","-93.1151","0.3112","1.0000"
"1912.8400","-93.1458","0.3112","1.0000"
"1912.8600","-93.1120","0.3112","1.0000"
"1912.8800","-93.1032","0.3112","1.0000"
"1912.9000","-93.0335","0.3112","1.0000"
"1912.9200","-93.0662","0.3112","1.0000"
"1912.9400","-93.2320","0.3112","1.0000"
"1912.9600","-93.2665","0.3112","1.0000"
"1912.9800","-93.1921","0.3112","1.0000"
"1913.0000","-93.0980","0.3112","1.0000"
"1913.0200","-93.1160","0.3112","1.0000"
"1913.0400","-93.1236","0.3112","1.0000"
"1913.0600","-93.0395","0.3112","1.0000"
"1913.0800","-92.9938","0.3112","1.0000"
"1913.1000","-93.0823","0.3112","1.0000"
"1913.1200","-93.0704","0.3112","1.0000"
"1913.1400","-93.0999","0.3112","1.0000"
"1913.1600","-93.2274","0.3112","1.0000"
"1913.1800","-93.2025","0.3112","1.0000"
"1913.2000","-93.1170","0.3112","1.0000"
"1913.2200","-93.0725","0.3112","1.0000"
"1913.2400","-93.0456","0.3112","1.0000"
"1913.2600","-93.1038","0.3112","1.0000"
"1913.2800","-93.0980","0.3112","1.0000"
"1913.3000","-93.0994","0.3112","1.0000"
"1913.3200","-93.0529","0.3112","1.0000"
"1913.3400","-93.1305","0.3112","1.0000"
"1913.3600","-93.1652","0.3112","1.0000"
"1913.3800","-93.0837","0.3112","1.0000"
"1913.4000","-93.0958","0.3112","1.0000"
"1913.4200","-93.0701","0.3112","1.0000"
"1913.4400","-93.0792","0.3112","1.0000"
"1913.4600","-93.1181","0.3112","1.0000"
"1913.4800","-93.2162","0.3112","1.0000"
"1913.5000","-93.1876","0.3112","1.0000"
"1913.5200","-93.0901","0.3112","1.0000"
"1913.5400","-93.0477","0.3112","1.0000"
"1913.5600","-93.0698","0.3112","1.0000"
"1913.5800","-93.1343","0.3112","1.0000"
"1913.6000","-93.1438","0.3112","1.0000"
"1913.6200","-93.1350","0.3112","1.0000"
"1913.6400","-93.0823","0.3112","1.0000"
"1913.6600","-93.0655","0.3112","1.0000"
"1913.6800","-93.1159","0.3112","1.0000"
"1913.7000","-93.1676","0.3112","1.0000"
"1913.7200","-93.1755","0.3112","1.0000"
"1913.7400","-93.2345","0.3112","1.0000"
"1913.7600","-93.2724","0.3112","1.0000"
"1913.7800","-93.2686","0.3112","1.0000"
"1913.8000","-93.2742","0.3112","1.0000"
"1913.8200","-93.2201","0.3112","1.0000"
"1913.8400","-93.2614","0.3112","1.0000"
"1913.8600","-93.2790","0.3112","1.0000"
"1913.8800","-93.3061","0.3112","1.0000"
"1913.9000","-93.2817","0.3112","1.0000"
"1913.9200","-93.3254","0.3112","1.0000"
"1913.9400","-93.3644","0.3112","1.0000"
"1913.9600","-93.2696","0.3112","1.0000"
"1913.9800","-93.1461","0.3112","1.0000"
"1914.0000","-93.2853","0.3112","1.0000"
"1914.0200","-93.3304","0.3112","1.0000"
"1914.0400","-93.3312","0.3112","1.0000"
"1914.0600","-93.2849","0.3112","1.0000"
"1914.0800","-93.2739","0.3112","1.0000"
"1914.1000","-93.2259","0.3112","1.0000"
"1914.1200","-93.2688","0.3112","1.0000"
"1914.1400","-93.3671","0.3112","1.0000"
"1914.1600","-93.4275","0.3112","1.0000"
"1914.1800","-93.3115","0.3112","1.0000"
"1914.2000","-93.3177","0.3112","1.0000"
"1914.2200","-93.4196","0.3112","1.0000"
"1914.2400","-93.3590","0.3112","1.0000"
"1914.2600","-93.2755","0.3112","1.0000"
"1914.2800","-93.3144","0.3112","1.0000"
"1914.3000","-93.4108","0.3112","1.0000"
"1914.3200","-93.2919","0.3112","1.0000"
"1914.3400","-93.3481","0.3112","1.0000"
"1914.3600","-93.4417","0.3112","1.0000"
"1914.3800","-93.3530","0.3112","1.0000"
"1914.4000","-93.3002","0.3112","1.0000"
"1914.4200","-93.4392","0.3112","1.0000"
"1914.4400","-93.5145","0.3112","1.0000"
"1914.4600","-93.3738","0.3112","1.0000"
"1914.4800","-93.3521","0.3112","1.0000"
"1914.5000","-93.3734","0.3112","1.0000"
"1914.5200","-93.3229","0.3112","1.0000"
"1914.5400","-93.4078","0.3112","1.0000"
"1914.5600","-93.4955","0.3112","1.0000"
"1914.5800","-93.3668","0.3112","1.0000"
"1914.6000","-93.3578","0.3112","1.0000"
"1914.6200","-93.3747","0.3112","1.0000"
"1914.6400","-93.3692","0.3112","1.0000"
"1914.6600","-93.3681","0.3112","1.0000"
"1914.6800","-93.4215","0.3112","1.0000"
"1914.7000","-93.5743","0.3112","1.0000"
"1914.7200","-93.3472","0.3112","1.0000"
"1914.7400","-93.3784","0.3112","1.0000"
"1914.7600","-93.4898","0.3112","1.0000"
"1914.7800","-93.4773","0.3112","1.0000"
"1914.8000","-93.4772","0.3112","1.0000"
"1914.8200","-93.5311","0.3112","1.0000"
"1914.8400","-93.5329","0.3112","1.0000"
"1914.8600","-93.3811","0.3112","1.0000"
"1914.8800","-93.4533","0.3112","1.0000"
"1914.9000","-93.4270","0.3112","1.0000"
"1914.9200","-93.4547","0.3112","1.0000"
"1914.9400","-93.4045","0.3112","1.0000"
"1914.9600","-93.4399","0.3112","1.0000"
"1914.9800","-93.4637","0.3112","1.0000"
"1915.0000","-93.5127","0.3112","1.0000"
"1915.0200","-93.4880","0.3112","1.0000"
"1915.0400","-93.4643","0.3112","1.0000"
"1915.0600","-93.4366","0.3112","1.0000"
"1915.0800","-93.4867","0.3112","1.0000"
"1915.1000","-93.5653","0.3112","1.0000"
"1915.1200","-93.5154","0.3112","1.0000"
"1915.1400","-93.3933","0.3112","1.0000"
"1915.1600","-93.4022","0.3112","1.0000"
"1915.1800","-93.4975","0.3112","1.0000"
"1915.2000","-93.4989","0.3112","1.0000"
"1915.2200","-93.4624","0.3112","1.0000"
"1915.2400","-93.5015","0.3112","1.0000"
"1915.2600","-93.4411","0.3112","1.0000"
"1915.2800","-93.3703","0.3112","1.0000"
"1915.3000","-93.5363","0.3112","1.0000"
"1915.3200","-93.6040","0.3112","1.0000"
"1915.3400","-93.4983","0.3112","1.0000"
"1915.3600","-93.5120","0.3112","1.0000"
"1915.3800","-93.5561","0.3112","1.0000"
"1915.4000","-93.4846","0.3112","1.0000"
"1915.4200","-93.4925","0.3112","1.0000"
"1915.4400","-93.5328","0.3112","1.0000"
"1915.4600","-93.5422","0.3112","1.0000"
"1915.4800","-93.4924","0.3112","1.0000"
"1915.5000","-93.4919","0.3112","1.0000"
"1915.5200","-93.6342","0.3112","1.0000"
"1915.5400","-93.7098","0.3112","1.0000"
"1915.5600","-93.6683","0.3112","1.0000"
"1915.5800","-93.6030","0.3112","1.0000"
"1915.6000","-93.5762","0.3112","1.0000"
"1915.6200","-93.4501","0.3112","1.0000"
"1915.6400","-93.4530","0.3112","1.0000"
"1915.6600","-93.6015","0.3112","1.0000"
"1915.6800","-93.6192","0.3112","1.0000"
"1915.7000","-93.6273","0.3112","1.0000"
"1915.7200","-93.6342","0.3112","1.0000"
"1915.7400","-93.6089","0.3112","1.0000"
"1915.7600","-93.5438","0.3112","1.0000"
"1915.7800","-93.5262","0.3112","1.0000"
"1915.8000","-93.6153","0.3112","1.0000"
"1915.8200","-93.5504","0.3112","1.0000"
"1915.8400","-93.4823","0.3112","1.0000"
"1915.8600","-93.6018","0.3112","1.0000"
"1915.8800","-93.6467","0.3112","1.0000"
"1915.9000","-93.6334","0.3112","1.0000"
"1915.9200","-93.6591","0.3112","1.0000"
"1915.9400","-93.5956","0.3112","1.0000"
"1915.9600","-93.4606","0.3112","1.0000"
"1915.9800","-93.5020","0.3112","1.0000"
"1916.0000","-93.5980","0.3112","1.0000"
"1916.0200","-93.5911","0.3112","1.0000"
"1916.0400","-93.5655","0.3112","1.0000"
"1916.0600","-93.6199","0.3112","1.0000"
"1916.0800","-93.6844","0.3112","1.0000"
"1916.1000","-93.6418","0.3112","1.0000"
"1916.1200","-93.6830","0.3112","1.0000"
"1916.1400","-93.6412","0.3112","1.0000"
"1916.1600","-93.5343","0.3112","1.0000"
"1916.1800","-93.6021","0.3112","1.0000"
"1916.2000","-93.7068","0.3112","1.0000"
"1916.2200","-93.7339","0.3112","1.0000"
"1916.2400","-93.7022","0.3112","1.0000"
"1916.2600","-93.6779","0.3112","1.0000"
"1916.2800","-93.6702","0.3112","1.0000"
"1916.3000","-93.6168","0.3112","1.0000"
"1916.3200","-93.7181","0.3112","1.0000"
"1916.3400","-93.7962","0.3112","1.0000"
"1916.3600","-93.7283","0.3112","1.0000"
"1916.3800","-93.7761","0.3112","1.0000"
"1916.4000","-93.7619","0.3112","1.0000"
"1916.4200","-93.6872","0.3112","1.0000"
"1916.4400","-93.6941","0.3112","1.0000"
"1916.4600","-93.7987","0.3112","1.0000"
"1916.4800","-93.7765","0.3112","1.0000"
"1916.5000","-93.7392","0.3112","1.0000"
"1916.5200","-93.6947","0.3112","1.0000"
"1916.5400","-93.6530","0.3112","1.0000"
"1916.5600","-93.7353","0.3112","1.0000"
"1916.5800","-93.7636","0.3112","1.0000"
"1916.6000","-93.7285","0.3112","1.0000"
"1916.6200","-93.7401","0.3112","1.0000"
"1916.6400","-93.8583","0.3112","1.0000"
"1916.6600","-93.7645","0.3112","1.0000"
"1916.6800","-93.7610","0.3112","1.0000"
"1916.7000","-93.7970","0.3112","1.0000"
"1916.7200","-93.7913","0.3112","1.0000"
"1916.7400","-93.7222","0.3112","1.0000"
"1916.7600","-93.8062","0.3112","1.0000"
"1916.7800","-93.7525","0.3112","1.0000"
"1916.8000","-93.7711","0.3112","1.0000"
"1916.8200","-93.8824","0.3112","1.0000"
"1916.8400","-93.8644","0.3112","1.0000"
"1916.8600","-93.8201","0.3112","1.0000"
"1916.8800","-93.8340","0.3112","1.0000"
"1916.9000","-93.8652","0.3112","1.0000"
"1916.9200","-93.9293","0.3112","1.0000"
"1916.9400","-93.9323","0.3112","1.0000"
"1916.9600","-93.9586","0.3112","1.0000"
"1916.9800","-93.9173","0.3112","1.0000"
"1917.0000","-93.9356","0.3112","1.0000"
"1917.0200","-93.9863","0.3112","1.0000"
"1917.0400","-94.0229","0.3112","1.0000"
"1917.0600","-93.9172","0.3112","1.0000"
"1917.0800","-93.8315","0.3112","1.0000"
"1917.1000","-93.8697","0.3112","1.0000"
"1917.1200","-93.9139","0.3112","1.0000"
"1917.1400","-93.9546","0.3112","1.0000"
"1917.1600","-93.9797","0.3112","1.0000"
"1917.1800","-93.9795","0.3112","1.0000"
"1917.2000","-93.9323","0.3112","1.0000"
"1917.2200","-93.9197","0.3112","1.0000"
"1917.2400","-93.8210","0.3112","1.0000"
"1917.2600","-93.8671","0.3112","1.0000"
"1917.2800","-94.0072","0.3112","1.0000"
"1917.3000","-94.0043","0.3112","1.0000"
"1917.3200","-93.8706","0.3112","1.0000"
"1917.3400","-93.9309","0.3112","1.0000"
"1917.3600","-94.0259","0.3112","1.0000"
"1917.3800","-94.0411","0.3112","1.0000"
"1917.4000","-94.1065","0.3112","1.0000"
"1917.4200","-94.0610","0.3112","1.0000"
"1917.4400","-94.0922","0.3112","1.0000"
"1917.4600","-94.0422","0.3112","1.0000"
"1917.4800","-93.9310","0.3112","1.0000"
"1917.5000","-93.8548","0.3112","1.0000"
"1917.5200","-94.0035","0.3112","1.0000"
"1917.5400","-94.0626","0.3112","1.0000"
"1917.5600","-93.9865","0.3112","1.0000"
"1917.5800","-94.0314","0.3112","1.0000"
"1917.6000","-93.9889","0.3112","1.0000"
"1917.6200","-93.9762","0.3112","1.0000"
"1917.6400","-94.0433","0.3112","1.0000"
"1917.6600","-94.0830","0.3112","1.0000"
"1917.6800","-94.0797","0.3112","1.0000"
"1917.7000","-94.0408","0.3112","1.0000"
"1917.7200","-94.0780","0.3112","1.0000"
"1917.7400","-94.0564","0.3112","1.0000"
"1917.7600","-94.0200","0.3112","1.0000"
"1917.7800","-94.0881","0.3112","1.0000"
"1917.8000","-94.0777","0.3112","1.0000"
"1917.8200","-94.0686","0.3112","1.0000"
"1917.8400","-94.0832","0.3112","1.0000"
"1917.8600","-94.0426","0.3112","1.0000"
"1917.8800","-93.9517","0.3112","1.0000"
"1917.9000","-93.9632","0.3112","1.0000"
"1917.9200","-94.0329","0.3112","1.0000"
"1917.9400","-94.0243","0.3112","1.0000"
