Time,Force,Displacement,PIP count
(s),(N),(mm),
"5.5170","153.6776","0.2913","1.0000"
"5.5370","153.7741","0.2913","1.0000"
"5.5570","153.6907","0.2913","1.0000"
"5.5770","153.6258","0.2913","1.0000"
"5.5970","153.7164","0.2913","1.0000"
"5.6170","153.7215","0.2913","1.0000"
"5.6370","153.6350","0.2912","1.0000"
"5.6570","153.6036","0.2913","1.0000"
"5.6770","153.6845","0.2913","1.0000"
"5.6970","153.6610","0.2912","1.0000"
"5.7170","153.5731","0.2912","1.0000"
"5.7370","153.6496","0.2912","1.0000"
"5.7570","153.6982","0.2912","1.0000"
"5.7770","153.6459","0.2912","1.0000"
"5.7970","153.7265","0.2912","1.0000"
"5.8170","153.6688","0.2912","1.0000"
"5.8370","153.5743","0.2912","1.0000"
"5.8570","153.4780","0.2912","1.0000"
"5.8770","153.5128","0.2912","1.0000"
"5.8970","153.6894","0.2912","1.0000"
"5.9170","153.7438","0.2912","1.0000"
"5.9370","153.7053","0.2912","1.0000"
"5.9570","153.5979","0.2912","1.0000"
"5.9770","153.5527","0.2912","1.0000"
"5.9970","153.6489","0.2912","1.0000"
"6.0170","153.5897","0.2912","1.0000"
"6.0370","153.4953","0.2912","1.0000"
"6.0570","153.5704","0.2912","1.0000"
"6.0770","153.5279","0.2912","1.0000"
"6.0970","153.4629","0.2912","1.0000"
"6.1170","153.4292","0.2912","1.0000"
"6.1370","153.4280","0.2912","1.0000"
"6.1570","153.4286","0.2912","1.0000"
"6.1770","153.4278","0.2912","1.0000"
"6.1970","153.5179","0.2912","1.0000"
"6.2170","153.4908","0.2912","1.0000"
"6.2370","153.3792","0.2912","1.0000"
"6.2570","153.3877","0.2912","1.0000"
"6.2770","153.4969","0.2912","1.0000"
"6.2970","153.5563","0.2912","1.0000"
"6.3170","153.4650","0.2912","1.0000"
"6.3370","153.4598","0.2912","1.0000"
"6.3570","153.4479","0.2912","1.0000"
"6.3770","153.4095","0.2912","1.0000"
"6.3970","153.3669","0.2912","1.0000"
"6.4170","153.4199","0.2912","1.0000"
"6.4370","153.4344","0.2912","1.0000"
"6.4570","153.4598","0.2912","1.0000"
"6.4770","153.4252","0.2912","1.0000"
"6.4970","153.3933","0.2912","1.0000"
"6.5170","153.5021","0.2912","1.0000"
"6.5370","153.4153","0.2912","1.0000"
"6.5570","153.3162","0.2912","1.0000"
"6.5770","153.5221","0.2912","1.0000"
"6.5970","153.5533","0.2912","1.0000"
"6.6170","153.3557","0.2912","1.0000"
"6.6370","153.3548","0.2912","1.0000"
"6.6570","153.5107","0.2912","1.0000"
"6.6770","153.4182","0.2912","1.0000"
"6.6970","153.2878","0.2912","1.0000"
"6.7170","153.3604","0.2912","1.0000"
"6.7370","153.4344","0.2912","1.0000"
"6.7570","153.2919","0.2912","1.0000"
"6.7770","153.3688","0.2912","1.0000"
"6.7970","153.4237","0.2912","1.0000"
"6.8170","153.2822","0.2912","1.0000"
"6.8370","153.2382","0.2912","1.0000"
"6.8570","153.3447","0.2912","1.0000"
"6.8770","153.2682","0.2912","1.0000"
"6.8970","153.2015","0.2912","1.0000"
"6.9170","153.2639","0.2912","1.0000"
"6.9370","153.3084","0.2912","1.0000"
"6.9570","153.1659","0.2912","1.0000"
"6.9770","153.2271","0.2912","1.0000"
"6.9970","153.2691","0.2912","1.0000"
"7.0170","153.1355","0.2912","1.0000"
"7.0370","153.3713","0.2912","1.0000"
"7.0570","153.5495","0.2912","1.0000"
"7.0770","153.1306","0.2912","1.0000"
"7.0970","152.9225","0.2912","1.0000"
"7.1170","153.4419","0.2912","1.0000"
"7.1370","153.4077","0.2912","1.0000"
"7.1570","153.0101","0.2912","1.0000"
"7.1770","153.1447","0.2912","1.0000"
"7.1970","153.2422","0.2912","1.0000"
"7.2170","153.0323","0.2912","1.0000"
"7.2370","153.0123","0.2912","1.0000"
"7.2570","153.2883","0.2912","1.0000"
"7.2770","153.1266","0.2912","1.0000"
"7.2970","152.9359","0.2912","1.0000"
"7.3170","153.1205","0.2912","1.0000"
"7.3370","153.1200","0.2912","1.0000"
"7.3570","153.0022","0.2912","1.0000"
"7.3770","153.0271","0.2912","1.0000"
"7.3970","152.9604","0.2912","1.0000"
"7.4170","152.8164","0.2912","1.0000"
"7.4370","152.9773","0.2912","1.0000"
"7.4570","152.9421","0.2912","1.0000"
"7.4770","152.8208","0.2912","1.0000"
"7.4970","152.9638","0.2912","1.0000"
"7.5170","153.0668","0.2912","1.0000"
"7.5370","152.9078","0.2912","1.0000"
"7.5570","152.8450","0.2912","1.0000"
"7.5770","153.0280","0.2912","1.0000"
"7.5970","152.9486","0.2912","1.0000"
"7.6170","152.9254","0.2912","1.0000"
"7.6370","153.0496","0.2912","1.0000"
"7.6570","153.0266","0.2912","1.0000"
"7.6770","152.8671","0.2912","1.0000"
"7.6970","152.8478","0.2912","1.0000"
"7.7170","152.9049","0.2912","1.0000"
"7.7370","152.8750","0.2912","1.0000"
"7.7570","152.9065","0.2912","1.0000"
"7.7770","152.9360","0.2912","1.0000"
"7.7970","152.9115","0.2912","1.0000"
"7.8170","152.8767","0.2912","1.0000"
"7.8370","152.7731","0.2912","1.0000"
"7.8570","152.8819","0.2912","1.0000"
"7.8770","152.9153","0.2912","1.0000"
"7.8970","152.8134","0.2912","1.0000"
"7.9170","152.7399","0.2912","1.0000"
"7.9370","152.7122","0.2912","1.0000"
"7.9570","152.8073","0.2912","1.0000"
"7.9770","152.7629","0.2912","1.0000"
"7.9970","152.7812","0.2912","1.0000"
"8.0170","152.8490","0.2912","1.0000"
"8.0370","152.7433","0.2912","1.0000"
"8.0570","152.7980","0.2912","1.0000"
"8.0770","152.9332","0.2912","1.0000"
"8.0970","152.9138","0.2912","1.0000"
"8.1170","152.7726","0.2912","1.0000"
"8.1370","152.7406","0.2912","1.0000"
"8.1570","152.6579","0.2912","1.0000"
"8.1770","152.6392","0.2912","1.0000"
"8.1970","152.6790","0.2912","1.0000"
"8.2170","152.7537","0.2912","1.0000"
"8.2370","152.6504","0.2912","1.0000"
"8.2570","152.5713","0.2912","1.0000"
"8.2770","152.6994","0.2912","1.0000"
"8.2970","152.6949","0.2912","1.0000"
"8.3170","152.6714","0.2912","1.0000"
"8.3370","152.6822","0.2912","1.0000"
"8.3570","152.7124","0.2912","1.0000"
"8.3770","152.6650","0.2912","1.0000"
"8.3970","152.6247","0.2912","1.0000"
"8.4170","152.5313","0.2912","1.0000"
"8.4370","152.5410","0.2912","1.0000"
"8.4570","152.5436","0.2912","1.0000"
"8.4770","152.4953","0.2912","1.0000"
"8.4970","152.4677","0.2912","1.0000"
"8.5170","152.4634","0.2912","1.0000"
"8.5370","152.5746","0.2912","1.0000"
"8.5570","152.5941","0.2912","1.0000"
"8.5770","152.4700","0.2912","1.0000"
"8.5970","152.4172","0.2912","1.0000"
"8.6170","152.4377","0.2912","1.0000"
"8.6370","152.5585","0.2912","1.0000"
"8.6570","152.4900","0.2912","1.0000"
"8.6770","152.4758","0.2912","1.0000"
"8.6970","152.4267","0.2912","1.0000"
"8.7170","152.3415","0.2912","1.0000"
"8.7370","152.3311","0.2912","1.0000"
"8.7570","152.4712","0.2912","1.0000"
"8.7770","152.5271","0.2912","1.0000"
"8.7970","152.4491","0.2912","1.0000"
"8.8170","152.4769","0.2912","1.0000"
"8.8370","152.4865","0.2912","1.0000"
"8.8570","152.4552","0.2912","1.0000"
"8.8770","152.3652","0.2912","1.0000"
"8.8970","152.3826","0.2912","1.0000"
"8.9170","152.3896","0.2912","1.0000"
"8.9370","152.2766","0.2912","1.0000"
"8.9570","152.3401","0.2912","1.0000"
"8.9770","152.3100","0.2912","1.0000"
"8.9970","152.3579","0.2912","1.0000"
"9.0170","152.4469","0.2912","1.0000"
"9.0370","152.2951","0.2912","1.0000"
"9.0570","152.1596","0.2912","1.0000"
"9.0770","152.1750","0.2912","1.0000"
"9.0970","152.1316","0.2912","1.0000"
"9.1170","152.1115","0.2912","1.0000"
"9.1370","152.1354","0.2912","1.0000"
"9.1570","152.2384","0.2912","1.0000"
"9.1770","152.2647","0.2912","1.0000"
"9.1970","152.2509","0.2912","1.0000"
"9.2170","152.2387","0.2912","1.0000"
"9.2370","152.1607","0.2912","1.0000"
"9.2570","152.1380","0.2912","1.0000"
"9.2770","152.2389","0.2912","1.0000"
"9.2970","152.2947","0.2912","1.0000"
"9.3170","152.2231","0.2912","1.0000"
"9.3370","152.1717","0.2912","1.0000"
"9.3570","152.2374","0.2912","1.0000"
"9.3770","152.1950","0.2912","1.0000"
"9.3970","152.1176","0.2912","1.0000"
"9.4170","152.1375","0.2912","1.0000"
"9.4370","152.1938","0.2912","1.0000"
"9.4570","152.1367","0.2912","1.0000"
"9.4770","152.0779","0.2912","1.0000"
"9.4970","151.9823","0.2912","1.0000"
"9.5170","152.0108","0.2912","1.0000"
"9.5370","152.0869","0.2912","1.0000"
"9.5570","152.0282","0.2912","1.0000"
"9.5770","151.9681","0.2912","1.0000"
"9.5970","151.9740","0.2912","1.0000"
"9.6170","152.0231","0.2912","1.0000"
"9.6370","151.9877","0.2912","1.0000"
"9.6570","151.9952","0.2912","1.0000"
"9.6770","152.0331","0.2912","1.0000"
"9.6970","151.9894","0.2912","1.0000"
"9.7170","151.9009","0.2912","1.0000"
"9.7370","151.8650","0.2912","1.0000"
"9.7570","151.8824","0.2912","1.0000"
"9.7770","151.9021","0.2912","1.0000"
"9.7970","151.9573","0.2912","1.0000"
"9.8170","151.9881","0.2912","1.0000"
"9.8370","151.9767","0.2912","1.0000"
"9.8570","151.8967","0.2912","1.0000"
"9.8770","151.9403","0.2912","1.0000"
"9.8970","151.8563","0.2912","1.0000"
"9.9170","151.7293","0.2912","1.0000"
"9.9370","151.7003","0.2912","1.0000"
"9.9570","151.7062","0.2912","1.0000"
"9.9770","151.8245","0.2912","1.0000"
"9.9970","151.7889","0.2912","1.0000"
"10.0170","151.6762","0.2912","1.0000"
"10.0370","151.6257","0.2912","1.0000"
"10.0570","151.6912","0.2912","1.0000"
"10.0770","151.7300","0.2912","1.0000"
"10.0970","151.7595","0.2912","1.0000"
"10.1170","151.6486","0.2912","1.0000"
"10.1370","151.5486","0.2912","1.0000"
"10.1570","151.5883","0.2912","1.0000"
"10.1770","151.5742","0.2913","1.0000"
"10.1970","151.5481","0.2913","1.0000"
"10.2170","151.6121","0.2913","1.0000"
"10.2370","151.6915","0.2913","1.0000"
"10.2570","151.5609","0.2913","1.0000"
"10.2770","151.5618","0.2913","1.0000"
"10.2970","151.6287","0.2913","1.0000"
"10.3170","151.4963","0.2913","1.0000"
"10.3370","151.4407","0.2913","1.0000"
"10.3570","151.5077","0.2913","1.0000"
"10.3770","151.4779","0.2913","1.0000"
"10.3970","151.4110","0.2913","1.0000"
"10.4170","151.5182","0.2913","1.0000"
"10.4370","151.5273","0.2913","1.0000"
"10.4570","151.3667","0.2913","1.0000"
"10.4770","151.4097","0.2913","1.0000"
"10.4970","151.4628","0.2913","1.0000"
"10.5170","151.3544","0.2913","1.0000"
"10.5370","151.3685","0.2913","1.0000"
"10.5570","151.4340","0.2913","1.0000"
"10.5770","151.3664","0.2913","1.0000"
"10.5970","151.3632","0.2913","1.0000"
"10.6170","151.4875","0.2913","1.0000"
"10.6370","151.3802","0.2913","1.0000"
"10.6570","151.2733","0.2913","1.0000"
"10.6770","151.2959","0.2912","1.0000"
"10.6970","151.2732","0.2913","1.0000"
"10.7170","151.2096","0.2912","1.0000"
"10.7370","151.2892","0.2912","1.0000"
"10.7570","151.3215","0.2912","1.0000"
"10.7770","151.2795","0.2912","1.0000"
"10.7970","151.2839","0.2912","1.0000"
"10.8170","151.2865","0.2912","1.0000"
"10.8370","151.2965","0.2912","1.0000"
"10.8570","151.2458","0.2912","1.0000"
"10.8770","151.1738","0.2912","1.0000"
"10.8970","151.2264","0.2912","1.0000"
"10.9170","151.1947","0.2912","1.0000"
"10.9370","151.1931","0.2912","1.0000"
"10.9570","151.1872","0.2912","1.0000"
"10.9770","151.2135","0.2912","1.0000"
"10.9970","151.1056","0.2912","1.0000"
"11.0170","151.0252","0.2912","1.0000"
"11.0370","151.0596","0.2912","1.0000"
"11.0570","151.1111","0.2912","1.0000"
"11.0770","151.0894","0.2912","1.0000"
"11.0970","151.0563","0.2912","1.0000"
"11.1170","151.1346","0.2912","1.0000"
"11.1370","151.0980","0.2912","1.0000"
"11.1570","151.0922","0.2912","1.0000"
"11.1770","151.2277","0.2912","1.0000"
"11.1970","151.1852","0.2912","1.0000"
"11.2170","151.1126","0.2912","1.0000"
"11.2370","151.1483","0.2912","1.0000"
"11.2570","151.1073","0.2912","1.0000"
"11.2770","150.9814","0.2912","1.0000"
"11.2970","151.0372","0.2912","1.0000"
"11.3170","151.0678","0.2912","1.0000"
"11.3370","151.0094","0.2912","1.0000"
"11.3570","151.0556","0.2912","1.0000"
"11.3770","151.1269","0.2912","1.0000"
"11.3970","151.0541","0.2912","1.0000"
"11.4170","151.0072","0.2912","1.0000"
"11.4370","151.1194","0.2912","1.0000"
"11.4570","151.0797","0.2912","1.0000"
"11.4770","151.0434","0.2912","1.0000"
"11.4970","151.0758","0.2912","1.0000"
"11.5170","151.0319","0.2912","1.0000"
"11.5370","151.0137","0.2912","1.0000"
"11.5570","150.9178","0.2912","1.0000"
"11.5770","150.8966","0.2912","1.0000"
"11.5970","150.9461","0.2912","1.0000"
"11.6170","150.9452","0.2912","1.0000"
"11.6370","150.9463","0.2912","1.0000"
"11.6570","150.9626","0.2912","1.0000"
"11.6770","150.8824","0.2912","1.0000"
"11.6970","150.8559","0.2912","1.0000"
"11.7170","150.8922","0.2912","1.0000"
"11.7370","150.8912","0.2912","1.0000"
"11.7570","150.8524","0.2912","1.0000"
"11.7770","150.8978","0.2912","1.0000"
"11.7970","150.9247","0.2912","1.0000"
"11.8170","150.8821","0.2912","1.0000"
"11.8370","150.9067","0.2912","1.0000"
"11.8570","150.8105","0.2912","1.0000"
"11.8770","150.7543","0.2912","1.0000"
"11.8970","150.7829","0.2912","1.0000"
"11.9170","150.8802","0.2912","1.0000"
"11.9370","150.8168","0.2912","1.0000"
"11.9570","150.8750","0.2912","1.0000"
"11.9770","150.8709","0.2912","1.0000"
"11.9970","150.8648","0.2912","1.0000"
"12.0170","150.7309","0.2912","1.0000"
"12.0370","150.8060","0.2912","1.0000"
"12.0570","150.7785","0.2912","1.0000"
"12.0770","150.7650","0.2912","1.0000"
"12.0970","150.8212","0.2912","1.0000"
"12.1170","150.7592","0.2912","1.0000"
"12.1370","150.7512","0.2912","1.0000"
"12.1570","150.7676","0.2912","1.0000"
"12.1770","150.8220","0.2912","1.0000"
"12.1970","150.7439","0.2912","1.0000"
"12.2170","150.7303","0.2912","1.0000"
"12.2370","150.7424","0.2912","1.0000"
"12.2570","150.7820","0.2912","1.0000"
"12.2770","150.7105","0.2912","1.0000"
"12.2970","150.7404","0.2912","1.0000"
"12.3170","150.7217","0.2912","1.0000"
"12.3370","150.6583","0.2912","1.0000"
"12.3570","150.5060","0.2912","1.0000"
"12.3770","150.5907","0.2912","1.0000"
"12.3970","150.6738","0.2912","1.0000"
"12.4170","150.7337","0.2912","1.0000"
"12.4370","150.6672","0.2912","1.0000"
"12.4570","150.6567","0.2912","1.0000"
"12.4770","150.6629","0.2912","1.0000"
"12.4970","150.6745","0.2912","1.0000"
"12.5170","150.6962","0.2912","1.0000"
"12.5370","150.7076","0.2912","1.0000"
"12.5570","150.7051","0.2912","1.0000"
"12.5770","150.6008","0.2912","1.0000"
"12.5970","150.5143","0.2912","1.0000"
"12.6170","150.4437","0.2912","1.0000"
"12.6370","150.5460","0.2912","1.0000"
"12.6570","150.6594","0.2912","1.0000"
"12.6770","150.6106","0.2912","1.0000"
"12.6970","150.6275","0.2912","1.0000"
"12.7170","150.6783","0.2912","1.0000"
"12.7370","150.5430","0.2912","1.0000"
"12.7570","150.5312","0.2912","1.0000"
"12.7770","150.5956","0.2912","1.0000"
"12.7970","150.5922","0.2912","1.0000"
"12.8170","150.5471","0.2912","1.0000"
"12.8370","150.5551","0.2912","1.0000"
"12.8570","150.4364","0.2912","1.0000"
"12.8770","150.4102","0.2912","1.0000"
"12.8970","150.5048","0.2912","1.0000"
"12.9170","150.4449","0.2912","1.0000"
"12.9370","150.4252","0.2912","1.0000"
"12.9570","150.4739","0.2912","1.0000"
"12.9770","150.4110","0.2912","1.0000"
"12.9970","150.4186","0.2912","1.0000"
"13.0170","150.4650","0.2912","1.0000"
"13.0370","150.4393","0.2912","1.0000"
"13.0570","150.4976","0.2912","1.0000"
"13.0770","150.4886","0.2912","1.0000"
"13.0970","150.3902","0.2912","1.0000"
"13.1170","150.4094","0.2912","1.0000"
"13.1370","150.4071","0.2912","1.0000"
"13.1570","150.4324","0.2912","1.0000"
"13.1770","150.4323","0.2912","1.0000"
"13.1970","150.4479","0.2912","1.0000"
"13.2170","150.4530","0.2912","1.0000"
"13.2370","150.3876","0.2912","1.0000"
"13.2570","150.4034","0.2912","1.0000"
"13.2770","150.3612","0.2912","1.0000"
"13.2970","150.2276","0.2912","1.0000"
"13.3170","150.2466","0.2912","1.0000"
"13.3370","150.3855","0.2912","1.0000"
"13.3570","150.3306","0.2912","1.0000"
"13.3770","150.2851","0.2912","1.0000"
"13.3970","150.3293","0.2912","1.0000"
"13.4170","150.2631","0.2912","1.0000"
"13.4370","150.2023","0.2912","1.0000"
"13.4570","150.3016","0.2912","1.0000"
"13.4770","150.3459","0.2912","1.0000"
"13.4970","150.1656","0.2912","1.0000"
"13.5170","150.1109","0.2912","1.0000"
"13.5370","150.1907","0.2912","1.0000"
"13.5570","150.1503","0.2912","1.0000"
"13.5770","150.2250","0.2912","1.0000"
"13.5970","150.2202","0.2912","1.0000"
"13.6170","150.0745","0.2912","1.0000"
"13.6370","150.0169","0.2912","1.0000"
"13.6570","150.1694","0.2912","1.0000"
"13.6770","150.1690","0.2912","1.0000"
"13.6970","150.0568","0.2912","1.0000"
"13.7170","150.1133","0.2912","1.0000"
"13.7370","150.1177","0.2912","1.0000"
"13.7570","149.9565","0.2912","1.0000"
"13.7770","149.9017","0.2912","1.0000"
"13.7970","149.9198","0.2912","1.0000"
"13.8170","149.8961","0.2912","1.0000"
"13.8370","149.8929","0.2912","1.0000"
"13.8570","149.9454","0.2912","1.0000"
"13.8770","149.9428","0.2912","1.0000"
"13.8970","149.8707","0.2912","1.0000"
"13.9170","149.9502","0.2912","1.0000"
"13.9370","150.0784","0.2912","1.0000"
"13.9570","149.9490","0.2912","1.0000"
"13.9770","149.9293","0.2912","1.0000"
"13.9970","149.9744","0.2912","1.0000"
"14.0170","149.8810","0.2912","1.0000"
"14.0370","149.7907","0.2912","1.0000"
"14.0570","149.8647","0.2912","1.0000"
"14.0770","149.8178","0.2912","1.0000"
"14.0970","149.8304","0.2912","1.0000"
"14.1170","149.8441","0.2912","1.0000"
"14.1370","149.7481","0.2912","1.0000"
"14.1570","149.6780","0.2912","1.0000"
"14.1770","149.7594","0.2912","1.0000"
"14.1970","149.8012","0.2912","1.0000"
"14.2170","149.7615","0.2912","1.0000"
"14.2370","149.7334","0.2912","1.0000"
"14.2570","149.7444","0.2912","1.0000"
"14.2770","149.7943","0.2912","1.0000"
"14.2970","149.7649","0.2912","1.0000"
"14.3170","149.6963","0.2912","1.0000"
"14.3370","149.6647","0.2912","1.0000"
"14.3570","149.6682","0.2912","1.0000"
"14.3770","149.6871","0.2912","1.0000"
"14.3970","149.7102","0.2912","1.0000"
"14.4170","149.6546","0.2912","1.0000"
"14.4370","149.5701","0.2912","1.0000"
"14.4570","149.5891","0.2912","1.0000"
"14.4770","149.6453","0.2912","1.0000"
"14.4970","149.5731","0.2912","1.0000"
"14.5170","149.6365","0.2912","1.0000"
"14.5370","149.6786","0.2912","1.0000"
"14.5570","149.5984","0.2912","1.0000"
"14.5770","149.6173","0.2912","1.0000"
"14.5970","149.6749","0.2912","1.0000"
"14.6170","149.6011","0.2912","1.0000"
"14.6370","149.5305","0.2912","1.0000"
"14.6570","149.5911","0.2912","1.0000"
"14.6770","149.6463","0.2912","1.0000"
"14.6970","149.5471","0.2912","1.0000"
"14.7170","149.5007","0.2912","1.0000"
"14.7370","149.4768","0.2912","1.0000"
"14.7570","149.5779","0.2912","1.0000"
"14.7770","149.5552","0.2912","1.0000"
"14.7970","149.5416","0.2912","1.0000"
"14.8170","149.5260","0.2912","1.0000"
"14.8370","149.4919","0.2912","1.0000"
"14.8570","149.4791","0.2912","1.0000"
"14.8770","149.4595","0.2912","1.0000"
"14.8970","149.4888","0.2912","1.0000"
"14.9170","149.4919","0.2912","1.0000"
"14.9370","149.4222","0.2912","1.0000"
"14.9570","149.5012","0.2912","1.0000"
"14.9770","149.5485","0.2912","1.0000"
"14.9970","149.5345","0.2912","1.0000"
"15.0170","149.4991","0.2912","1.0000"
"15.0370","149.3973","0.2912","1.0000"
"15.0570","149.4359","0.2912","1.0000"
"15.0770","149.4895","0.2912","1.0000"
"15.0970","149.4190","0.2912","1.0000"
"15.1170","149.3926","0.2912","1.0000"
"15.1370","149.3192","0.2912","1.0000"
"15.1570","149.3413","0.2912","1.0000"
"15.1770","149.2578","0.2912","1.0000"
"15.1970","149.2197","0.2912","1.0000"
"15.2170","149.3551","0.2912","1.0000"
"15.2370","149.3591","0.2912","1.0000"
"15.2570","149.2994","0.2912","1.0000"
"15.2770","149.3190","0.2912","1.0000"
"15.2970","149.3459","0.2912","1.0000"
"15.3170","149.3316","0.2912","1.0000"
"15.3370","149.2745","0.2912","1.0000"
"15.3570","149.2304","0.2912","1.0000"
"15.3770","149.2613","0.2912","1.0000"
"15.3970","149.2657","0.2912","1.0000"
"15.4170","149.2984","0.2912","1.0000"
"15.4370","149.2810","0.2912","1.0000"
"15.4570","149.2193","0.2912","1.0000"
"15.4770","149.3017","0.2912","1.0000"
"15.4970","149.2388","0.2912","1.0000"
"15.5170","149.2132","0.2912","1.0000"
"15.5370","149.2500","0.2912","1.0000"
"15.5570","149.2050","0.2912","1.0000"
"15.5770","149.1837","0.2912","1.0000"
"15.5970","149.1854","0.2912","1.0000"
"15.6170","149.1621","0.2912","1.0000"
"15.6370","149.2224","0.2912","1.0000"
"15.6570","149.1578","0.2912","1.0000"
"15.6770","149.1422","0.2912","1.0000"
"15.6970","149.1344","0.2912","1.0000"
"15.7170","149.0627","0.2912","1.0000"
"15.7370","149.0967","0.2912","1.0000"
"15.7570","149.1553","0.2912","1.0000"
"15.7770","149.0892","0.2912","1.0000"
"15.7970","149.0728","0.2912","1.0000"
"15.8170","149.1103","0.2912","1.0000"
"15.8370","149.0694","0.2912","1.0000"
"15.8570","149.0490","0.2912","1.0000"
"15.8770","149.0887","0.2912","1.0000"
"15.8970","149.1314","0.2912","1.0000"
"15.9170","149.1812","0.2912","1.0000"
"15.9370","149.1647","0.2912","1.0000"
"15.9570","149.0833","0.2912","1.0000"
"15.9770","148.9927","0.2912","1.0000"
"15.9970","149.0752","0.2912","1.0000"
"16.0170","149.0902","0.2912","1.0000"
"16.0370","149.0655","0.2912","1.0000"
"16.0570","149.0270","0.2912","1.0000"
"16.0770","148.9801","0.2912","1.0000"
"16.0970","148.9296","0.2912","1.0000"
"16.1170","148.9642","0.2912","1.0000"
"16.1370","148.9487","0.2912","1.0000"
"16.1570","148.9103","0.2912","1.0000"
"16.1770","148.9043","0.2912","1.0000"
"16.1970","148.8902","0.2912","1.0000"
"16.2170","148.9469","0.2912","1.0000"
"16.2370","149.0004","0.2912","1.0000"
"16.2570","148.9234","0.2912","1.0000"
"16.2770","148.9074","0.2912","1.0000"
"16.2970","148.9120","0.2912","1.0000"
"16.3170","148.9165","0.2912","1.0000"
"16.3370","148.8994","0.2912","1.0000"
"16.3570","148.9333","0.2912","1.0000"
"16.3770","148.8855","0.2912","1.0000"
"16.3970","148.8664","0.2912","1.0000"
"16.4170","148.9042","0.2912","1.0000"
"16.4370","148.8820","0.2912","1.0000"
"16.4570","148.7867","0.2912","1.0000"
"16.4770","148.7858","0.2912","1.0000"
"16.4970","148.7501","0.2912","1.0000"
"16.5170","148.7359","0.2912","1.0000"
"16.5370","148.7823","0.2912","1.0000"
"16.5570","148.8159","0.2912","1.0000"
"16.5770","148.7268","0.2912","1.0000"
"16.5970","148.7188","0.2912","1.0000"
"16.6170","148.7578","0.2912","1.0000"
"16.6370","148.6700","0.2912","1.0000"
"16.6570","148.5550","0.2912","1.0000"
"16.6770","148.6240","0.2912","1.0000"
"16.6970","148.6919","0.2912","1.0000"
"16.7170","148.6950","0.2912","1.0000"
"16.7370","148.6000","0.2912","1.0000"
"16.7570","148.6140","0.2912","1.0000"
"16.7770","148.7031","0.2912","1.0000"
"16.7970","148.6950","0.2912","1.0000"
"16.8170","148.6776","0.2912","1.0000"
"16.8370","148.6279","0.2912","1.0000"
"16.8570","148.5526","0.2912","1.0000"
"16.8770","148.5937","0.2912","1.0000"
"16.8970","148.6046","0.2912","1.0000"
"16.9170","148.4601","0.2912","1.0000"
"16.9370","148.5062","0.2912","1.0000"
"16.9570","148.5833","0.2912","1.0000"
"16.9770","148.6450","0.2912","1.0000"
"16.9970","148.5947","0.2912","1.0000"
"17.0170","148.5361","0.2912","1.0000"
"17.0370","148.5515","0.2912","1.0000"
"17.0570","148.5165","0.2912","1.0000"
"17.0770","148.5098","0.2912","1.0000"
"17.0970","148.5867","0.2912","1.0000"
"17.1170","148.5923","0.2912","1.0000"
"17.1370","148.5746","0.2912","1.0000"
"17.1570","148.6937","0.2912","1.0000"
"17.1770","148.6354","0.2912","1.0000"
"17.1970","148.5917","0.2912","1.0000"
"17.2170","148.5685","0.2912","1.0000"
"17.2370","148.5941","0.2912","1.0000"
"17.2570","148.6437","0.2912","1.0000"
"17.2770","148.6268","0.2912","1.0000"
"17.2970","148.5575","0.2912","1.0000"
"17.3170","148.5217","0.2912","1.0000"
"17.3370","148.5225","0.2912","1.0000"
"17.3570","148.5519","0.2912","1.0000"
"17.3770","148.5310","0.2912","1.0000"
"17.3970","148.4638","0.2912","1.0000"
"17.4170","148.3374","0.2912","1.0000"
"17.4370","148.3229","0.2912","1.0000"
"17.4570","148.3147","0.2912","1.0000"
"17.4770","148.4414","0.2912","1.0000"
"17.4970","148.4569","0.2912","1.0000"
"17.5170","148.3557","0.2912","1.0000"
"17.5370","148.4032","0.2912","1.0000"
"17.5570","148.4674","0.2912","1.0000"
"17.5770","148.4185","0.2912","1.0000"
"17.5970","148.3209","0.2912","1.0000"
"17.6170","148.3820","0.2912","1.0000"
"17.6370","148.3375","0.2912","1.0000"
"17.6570","148.3165","0.2912","1.0000"
"17.6770","148.2779","0.2912","1.0000"
"17.6970","148.3677","0.2912","1.0000"
"17.7170","148.3698","0.2912","1.0000"
"17.7370","148.3585","0.2912","1.0000"
"17.7570","148.3953","0.2912","1.0000"
"17.7770","148.3079","0.2912","1.0000"
"17.7970","148.2557","0.2912","1.0000"
"17.8170","148.3056","0.2912","1.0000"
"17.8370","148.2843","0.2912","1.0000"
"17.8570","148.2047","0.2912","1.0000"
"17.8770","148.1801","0.2912","1.0000"
"17.8970","148.2439","0.2912","1.0000"
"17.9170","148.2153","0.2912","1.0000"
"17.9370","148.2390","0.2912","1.0000"
"17.9570","148.1716","0.2912","1.0000"
"17.9770","148.1484","0.2912","1.0000"
"17.9970","148.0137","0.2912","1.0000"
"18.0170","148.0260","0.2912","1.0000"
"18.0370","148.1405","0.2912","1.0000"
"18.0570","148.0952","0.2912","1.0000"
"18.0770","148.0897","0.2912","1.0000"
"18.0970","148.0716","0.2912","1.0000"
"18.1170","148.1335","0.2912","1.0000"
"18.1370","148.1598","0.2912","1.0000"
"18.1570","148.0647","0.2912","1.0000"
"18.1770","148.0131","0.2912","1.0000"
"18.1970","148.0140","0.2912","1.0000"
